step,total_reward,action,level,levels_completed,x,y,vx,vy,goal_dist,first_completion_step,event,cause,potential,alignment,alive,patience,stall,coins,kills,win,time,death,grid_solid_mean,grid_solid_std,grid_solid_min,grid_solid_max,grid_hazard_mean,grid_hazard_std,grid_hazard_min,grid_hazard_max,grid_collectible_mean,grid_collectible_std,grid_collectible_min,grid_collectible_max,grid_dijkstra_mean,grid_dijkstra_std,grid_dijkstra_min,grid_dijkstra_max,scalar_mean,scalar_std,scalar_min,scalar_max,dijkstra_val,obs_warnings
1276,0.0019412097,RIGHT,Mario1-1,0,2.2368489583333337,12.126770833333333,-0.10156250000000011,-16.787500000000005,192.7631927271298,-1,,,0.001471209704875942,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1298,0.001957238,SPRINT_R,Mario1-1,0,2.239105902777778,11.858263888888889,0.13541666666666655,-16.110416666666673,192.76094620613824,-1,,,0.0014872378706932087,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1320,0.001957238,SPRINT_R,Mario1-1,0,2.2453125000000003,11.601041666666667,0.3723958333333332,-15.433333333333339,192.75510037603254,-1,,,0.0014872378706932087,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1342,0.001957238,LEFT,Mario1-1,0,2.2476128472222223,11.355104166666667,0.1380208333333332,-14.756250000000005,192.75271425342763,-1,,,0.0014872378706932087,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1364,0.001957238,SPRINT_L,Mario1-1,0,2.245963541666667,11.120451388888888,-0.09895833333333345,-14.079166666666671,192.75407409317597,-1,,,0.0014872378706932087,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1386,0.0019744758,IDLE+JUMP,Mario1-1,0,2.245963541666667,10.895729166666666,0.0,-13.483333333333338,192.75406466113023,-1,,,0.0015044758915901124,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1408,0.0019744758,RIGHT,Mario1-1,0,2.249869791666667,10.682291666666666,0.234375,-12.806250000000004,192.75039204607216,-1,,,0.0015044758915901124,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1430,0.0019744758,SPRINT_R+JUMP,Mario1-1,0,2.2577256944444444,10.47878472222222,0.47135416666666663,-12.21041666666667,192.7428689713014,-1,,,0.0015044758915901124,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1452,0.0019744758,LEFT,Mario1-1,0,2.261675347222222,10.286562499999999,0.23697916666666663,-11.533333333333337,192.7385376825973,-1,,,0.0015044758915901124,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1474,0.0019744758,IDLE,Mario1-1,0,2.2634548611111107,10.105624999999998,0.10677083333333329,-10.856250000000003,192.73657408160906,-1,,,0.0015044758915901124,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1496,0.0019917137,LEFT+JUMP,Mario1-1,0,2.2613281249999995,9.934618055555553,-0.1276041666666667,-10.26041666666667,192.7386829646233,-1,,,0.0015217137336731024,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1518,0.0019917137,SPRINT_L,Mario1-1,0,2.2552517361111106,9.774895833333332,-0.36458333333333337,-9.583333333333336,192.74487971200622,-1,,,0.0015217137336731024,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1540,0.0019917137,IDLE+JUMP,Mario1-1,0,2.2513454861111106,9.625104166666665,-0.23437500000000003,-8.987500000000002,192.74901909945055,-1,,,0.0015217137336731024,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1562,0.0019917137,SPRINT_R+JUMP,Mario1-1,0,2.251388888888888,9.485243055555554,0.0026041666666666297,-8.39166666666667,192.7492219078596,-1,,,0.0015217137336731024,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1584,0.0019917137,RIGHT+JUMP,Mario1-1,0,2.255338541666666,9.356666666666664,0.23697916666666663,-7.714583333333336,192.7449914571028,-1,,,0.0015217137336731024,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1606,0.0019917137,SPRINT_L,Mario1-1,0,2.255338541666666,9.239374999999997,-2.7755575615628914e-17,-7.037500000000003,192.74481010153852,-1,,,0.0015217137336731024,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1628,0.0019917137,IDLE+JUMP,Mario1-1,0,2.255338541666666,9.133368055555552,0.0,-6.36041666666667,192.74470759978277,-1,,,0.0015217137336731024,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1650,0.0019917137,LEFT+JUMP,Mario1-1,0,2.251432291666666,9.03864583333333,-0.234375,-5.683333333333337,192.7485715825526,-1,,,0.0015217137336731024,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1672,0.0020089515,SPRINT_R,Mario1-1,0,2.2514756944444434,8.95520833333333,0.0026041666666666574,-5.006250000000004,192.7485295099881,-1,,,0.0015389515757560756,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1694,0.0020089515,SPRINT_L+JUMP,Mario1-1,0,2.2475694444444434,8.883055555555552,-0.234375,-4.329166666666671,192.75246603111813,-1,,,0.0015389515757560756,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1716,0.0020089515,LEFT,Mario1-1,0,2.2397569444444434,8.822187499999997,-0.46875,-3.6520833333333376,192.76032506748376,-1,,,0.0015389515757560756,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1738,0.0020089515,SPRINT_L,Mario1-1,0,2.227994791666666,8.772604166666664,-0.7057291666666666,-2.975000000000004,192.77213932751462,-1,,,0.0015389515757560756,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1760,0.0020089515,RIGHT,Mario1-1,0,2.220138888888888,8.734305555555553,-0.47135416666666663,-2.2979166666666706,192.78004420467667,-1,,,0.0015389515757560756,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1782,0.0020089515,SPRINT_L+JUMP,Mario1-1,0,2.2083333333333326,8.707291666666663,-0.7083333333333333,-1.6208333333333371,192.791888870563,-1,,,0.0015389515757560756,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1804,0.0020089515,SPRINT_L,Mario1-1,0,2.1925781249999994,8.691562499999996,-0.9453124999999999,-0.9437500000000038,192.80766858134982,-1,,,0.0015389515757560756,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1826,0.0020089515,IDLE,Mario1-1,0,2.178993055555555,8.687118055555551,-0.8151041666666665,-0.2666666666666704,192.82126079398157,-1,,,0.0015389515757560756,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1848,0.0020089515,IDLE,Mario1-1,0,2.1675781249999995,8.69395833333333,-0.6848958333333331,0.410416666666663,192.8326647320928,-1,,,0.0015389515757560756,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1870,0.0034107435,SPRINT_R,Mario1-1,0,2.1601128472222215,8.718159722222218,-0.4479166666666665,1.4520833333333298,192.84009311094582,-1,,,0.0015389515757560756,0.0014017920789084234,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1892,0.003941549,RIGHT,Mario1-1,0,2.1565538194444436,8.759722222222218,-0.21354166666666652,2.493749999999997,192.8435958703408,-1,,,0.0015389515757560756,0.0019325975409345108,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1914,0.0038468216,LEFT,Mario1-1,0,2.1490885416666656,8.818645833333328,-0.4479166666666665,3.5354166666666638,192.8509967297128,-1,,,0.0015389515757560756,0.0018378699478753756,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1936,0.003792984,SPRINT_L,Mario1-1,0,2.13767361111111,8.89493055555555,-0.6848958333333331,4.577083333333331,192.86235500927202,-1,,,0.0015389515757560756,0.0017840322661234476,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1958,0.0039549903,SPRINT_R+JUMP,Mario1-1,0,2.130208333333332,8.988576388888884,-0.4479166666666665,5.618749999999998,192.86979200497493,-1,,,0.0015389515757560756,0.0019460387550170623,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1980,0.0040439675,RIGHT+JUMP,Mario1-1,0,2.126649305555554,9.099583333333328,-0.21354166666666652,6.660416666666665,192.87337640260887,-1,,,0.0015217137336731024,0.002052253526837271,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2002,0.003985543,SPRINT_L+JUMP,Mario1-1,0,2.1191406249999987,9.227951388888883,-0.45052083333333315,7.702083333333332,192.88099407425872,-1,,,0.0015217137336731024,0.001993829156059869,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024,0.0040606097,SPRINT_R+JUMP,Mario1-1,0,2.1155815972222207,9.37368055555555,-0.2135416666666665,8.743749999999999,192.88478037350546,-1,,,0.0015217137336731024,0.002068896121885934,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2046,0.0041181087,SPRINT_R+JUMP,Mario1-1,0,2.115972222222221,9.536770833333328,0.023437500000000167,9.785416666666665,192.88458402122086,-1,,,0.0015217137336731024,0.0021263951158893356,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2068,0.0041634287,SPRINT_R+JUMP,Mario1-1,0,2.1203124999999985,9.717222222222217,0.26041666666666685,10.82708333333333,192.8798947878427,-1,,,0.0015217137336731024,0.0021717149632621167,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2090,0.004117219,SPRINT_L,Mario1-1,0,2.1207031249999986,9.915034722222217,0.023437500000000194,11.868749999999997,192.87931558903045,-1,,,0.0015217137336731024,0.002125505220540311,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2112,0.004060424,SPRINT_L,Mario1-1,0,2.1171440972222206,10.130208333333327,-0.21354166666666646,12.910416666666663,192.88289985227257,-1,,,0.0015044758915901124,0.0020859478329788798,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2134,0.004026228,SPRINT_L+JUMP,Mario1-1,0,2.109635416666665,10.36274305555555,-0.45052083333333315,13.952083333333329,192.8907056641548,-1,,,0.0015044758915901124,0.002051752300500867,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2156,0.0039964044,SPRINT_L+JUMP,Mario1-1,0,2.098177083333332,10.612638888888883,-0.6874999999999998,14.993749999999995,192.90221184113838,-1,,,0.0015044758915901124,0.002021928251345581,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2178,0.004035384,SPRINT_R,Mario1-1,0,2.0906684027777764,10.879895833333327,-0.45052083333333315,16.035416666666663,192.90936898527738,-1,,,0.0015044758915901124,0.002060907853256347,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2200,0.004051541,RIGHT+JUMP,Mario1-1,0,2.087065972222221,11.164513888888882,-0.21614583333333315,17.07708333333333,192.91300417552307,-1,,,0.0014872378706932087,0.002094302895778013,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2222,0.004022245,LEFT,Mario1-1,0,2.0795572916666654,11.450972222222216,-0.45052083333333315,17.1875,192.92096980557747,-1,,,0.0014872378706932087,0.002065006751831632,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2244,0.0040520406,SPRINT_R+JUMP,Mario1-1,0,2.0759982638888874,11.73743055555555,-0.2135416666666665,17.1875,192.92418041445237,-1,,,0.0014872378706932087,0.0020948028728197004,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2266,0.004006546,LEFT+JUMP,Mario1-1,0,2.0685329861111095,12.023888888888884,-0.4479166666666665,17.1875,192.93146849285708,-1,,,0.001471209704875942,0.0020653362268903816,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2288,0.0040360126,RIGHT+JUMP,Mario1-1,0,2.0649739583333315,12.310347222222218,-0.21354166666666652,17.1875,192.93527564729303,-1,,,0.001471209704875942,0.0020948028728197004,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2310,0.004006546,LEFT+JUMP,Mario1-1,0,2.0575086805555536,12.596805555555552,-0.4479166666666665,17.1875,192.9429125993332,-1,,,0.001471209704875942,0.0020653362268903816,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2332,0.004022962,IDLE+JUMP,Mario1-1,0,2.0522135416666645,12.883263888888886,-0.31770833333333315,17.1875,192.94782177182057,-1,,,0.001471209704875942,0.002081752432194573,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2354,0.0019282056,SPRINT_L,Mario1-1,0,2.042968749999998,13.0,-0.5546874999999998,0.0,192.95703125,-1,,,0.001458205640316018,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2376,0.0019412097,SPRINT_R,Mario1-1,0,2.0510850694444422,12.69763888888889,0.48697916666666696,-18.14166666666667,192.9491518383024,-1,,,0.001471209704875942,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2398,0.0019412097,RIGHT,Mario1-1,0,2.0631076388888867,12.4065625,0.721354166666667,-17.464583333333337,192.9373207210813,-1,,,0.001471209704875942,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2420,0.0019412097,IDLE,Mario1-1,0,2.0729600694444423,12.126770833333333,0.5911458333333336,-16.787500000000005,192.92708158060745,-1,,,0.001471209704875942,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2442,0.001957238,IDLE+JUMP,Mario1-1,0,2.080642361111109,11.856909722222222,0.4609375000000002,-16.191666666666674,192.9194107046492,-1,,,0.0014872378706932087,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2464,0.001957238,RIGHT,Mario1-1,0,2.092230902777776,11.598333333333333,0.6953125000000002,-15.51458333333334,192.9081872658035,-1,,,0.0014872378706932087,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2486,0.001957238,SPRINT_R,Mario1-1,0,2.1077690972222203,11.351041666666665,0.9322916666666669,-14.837500000000006,192.8925503302351,-1,,,0.0014872378706932087,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2508,0.001957238,SPRINT_L,Mario1-1,0,2.119357638888887,11.115034722222221,0.6953125000000002,-14.160416666666672,192.8806766646731,-1,,,0.0014872378706932087,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2530,0.0019744758,LEFT+JUMP,Mario1-1,0,2.127039930555554,10.888958333333333,0.4609375000000002,-13.564583333333339,192.87299203413954,-1,,,0.0015044758915901124,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2552,0.0019744758,SPRINT_R+JUMP,Mario1-1,0,2.1386718749999982,10.6728125,0.6979166666666669,-12.968750000000005,192.86160566011856,-1,,,0.0015044758915901124,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2574,0.0019744758,SPRINT_L,Mario1-1,0,2.146354166666665,10.467951388888888,0.4609375000000002,-12.291666666666671,192.8542135648354,-1,,,0.0015044758915901124,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2596,0.0019744758,RIGHT+JUMP,Mario1-1,0,2.157942708333332,10.273020833333332,0.6953125000000002,-11.695833333333338,192.8422505595127,-1,,,0.0015044758915901124,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2618,0.0019744758,IDLE+JUMP,Mario1-1,0,2.1673611111111097,10.088020833333331,0.5651041666666669,-11.100000000000005,192.83265897798464,-1,,,0.0015044758915901124,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2640,0.0019917137,RIGHT,Mario1-1,0,2.1806857638888877,9.914305555555554,0.7994791666666669,-10.422916666666671,192.81933327864706,-1,,,0.0015217137336731024,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2662,-0.0010082863,LEFT,Mario1-1,0,2.1901041666666656,9.751874999999998,0.5651041666666669,-9.745833333333337,192.81005548797623,-1,,,0.0015217137336731024,0.0,0.0005,0.0,-0.003,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2684,0.0019917137,SPRINT_L+JUMP,Mario1-1,0,2.1955729166666655,9.599374999999998,0.3281250000000002,-9.150000000000004,192.80484330877954,-1,,,0.0015217137336731024,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,-3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
