step,total_reward,action,level,levels_completed,x,y,vx,vy,goal_dist,event,cause,gradient,coins,kills,win,time,death,grid_player_mean,grid_player_std,grid_player_min,grid_player_max,grid_solid_mean,grid_solid_std,grid_solid_min,grid_solid_max,grid_hazard_mean,grid_hazard_std,grid_hazard_min,grid_hazard_max,grid_collectible_mean,grid_collectible_std,grid_collectible_min,grid_collectible_max,scalar_mean,scalar_std,scalar_min,scalar_max,dijkstra_val,obs_warnings
165828,-0.0025,IDLE,2,146,16.399739583333343,12.121006944444446,1.8749999999999993,4.360416666666672,19.980410294240656,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165832,-0.0025,LEFT,2,146,16.423177083333343,12.211041666666668,1.4062499999999993,5.402083333333339,19.94011536481825,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165836,0.1975,LEFT+JUMP,2,146,16.438802083333343,12.318437500000002,0.9374999999999993,6.443750000000006,19.904631781985074,,,-0.002,0.2,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165840,-0.0025,RUN+RIGHT,2,146,16.46484375000001,12.443194444444446,1.5624999999999993,7.485416666666673,19.856313743289427,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165844,-0.0025,RUN+LEFT+JUMP,2,146,16.48871527777779,12.5853125,1.432291666666666,8.527083333333339,19.80783486992655,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165848,-0.0025,RIGHT,2,146,16.520399305555568,12.744791666666668,1.901041666666666,9.568750000000005,19.74971454245359,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165852,-0.0025,IDLE,2,146,16.549913194444457,12.921631944444446,1.7708333333333328,10.610416666666671,19.692186943788407,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165856,-0.6603952,RUN+RIGHT,2,146,16.589843750000014,13.0,2.395833333333333,0.0,19.640625388449664,,,-0.6598952074050903,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165860,-0.0025,RUN+LEFT+JUMP,2,146,16.618489583333346,13.010416666666666,1.7187499999999996,0.625,19.610725497500148,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165864,-0.0025,RUN+LEFT+JUMP,2,146,16.64496527777779,13.0,1.5885416666666663,0.0,19.58615248328337,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165868,-0.0025,RUN+RIGHT,2,146,16.7131076388889,13.010416666666666,4.088541666666666,0.625,19.51721869160742,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165872,-0.0025,RIGHT,2,146,16.78906250000001,13.0,4.557291666666666,0.0,19.443768143775678,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165876,0.6573952,RUN+RIGHT+JUMP,2,146,16.90668402777779,12.7215625,7.057291666666666,-16.70625,19.372735151664106,,,0.6578952074050903,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165880,1.3152905,RIGHT,2,146,17.032118055555568,12.453541666666666,7.526041666666666,-16.08125,19.29657773203452,,,1.3157904148101807,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165884,-0.0025,RIGHT,2,146,17.165364583333346,12.1959375,7.994791666666666,-15.45625,19.21495206298106,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165888,1.3152905,RUN+LEFT+JUMP,2,146,17.296440972222236,11.948749999999999,7.864583333333333,-14.83125,19.13728682096987,,,1.3157904148101807,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165892,0.1975,RUN+LEFT+JUMP,2,146,17.425347222222236,11.711979166666666,7.734375,-14.20625,19.063180439845496,,,-0.002,0.2,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165896,-1.3182905,LEFT,2,146,17.546440972222236,11.485624999999999,7.265625,-13.58125,18.99772150633605,,,-1.3177904148101807,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165900,-0.0025,RUN+LEFT,2,146,17.665364583333346,11.269687499999998,7.135416666666667,-12.95625,18.935012865317614,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165904,-0.0025,RUN+RIGHT,2,146,17.794704861111125,11.064166666666665,7.760416666666667,-12.33125,18.862534871763536,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165908,-0.6603952,RUN+LEFT+JUMP,2,146,17.921875000000014,10.869062499999998,7.630208333333334,-11.70625,18.792155894003507,,,-0.6598952074050903,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165912,2.6310778,LEFT,2,146,18.041232638888903,10.684374999999998,7.161458333333334,-11.08125,18.72894001995666,,,2.6315778493881226,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165916,-0.0025,JUMP,2,146,18.158420138888903,10.508854166666664,7.031250000000001,-10.53125,18.66747584713421,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165920,-0.0025,IDLE,2,146,18.273437500000014,10.343749999999996,6.901041666666668,-9.90625,18.60710031490414,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165924,-0.0025,LEFT,2,146,18.380642361111125,10.189062499999997,6.432291666666668,-9.28125,18.552863882322267,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165928,-0.0025,RUN+RIGHT+JUMP,2,146,18.498263888888903,10.043541666666663,7.057291666666668,-8.73125,18.487567789725784,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165932,-0.0025,LEFT,2,146,18.608072916666682,9.908437499999996,6.588541666666668,-8.10625,18.427866435466402,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165936,-0.0025,RUN+LEFT+JUMP,2,146,18.71571180555557,9.783749999999996,6.458333333333335,-7.481249999999999,18.36813497476298,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165940,-0.0025,IDLE,2,146,18.82118055555557,9.669479166666662,6.328125000000002,-6.856249999999999,18.308122009810003,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165944,-0.0025,RUN+LEFT,2,146,18.924479166666682,9.565624999999995,6.197916666666669,-6.231249999999999,18.24759144024836,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165948,1.3152905,LEFT+JUMP,2,146,19.019965277777793,9.472187499999995,5.729166666666669,-5.606249999999999,18.19158913352619,,,1.3157904148101807,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165952,-0.0025,RUN+RIGHT+JUMP,2,146,19.12586805555557,9.38916666666666,6.354166666666669,-4.981249999999999,18.122898395114152,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165956,-0.0025,RIGHT+JUMP,2,146,19.23958333333335,9.316562499999995,6.822916666666669,-4.356249999999999,18.04383284273836,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165960,-0.0025,RIGHT+JUMP,2,146,19.36111111111113,9.254374999999994,7.291666666666669,-3.7312499999999993,17.95427748747954,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165964,-0.0025,JUMP,2,146,19.480468750000018,9.20260416666666,7.161458333333336,-3.1062499999999993,17.863356426907668,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165968,-0.0025,RIGHT,2,146,19.607638888888907,9.161249999999994,7.630208333333336,-2.4812499999999993,17.761700491776327,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165972,-0.0025,LEFT,2,146,19.726996527777796,9.130312499999993,7.161458333333336,-1.8562499999999993,17.663613683349517,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165976,-0.0025,IDLE,2,146,19.844184027777796,9.10979166666666,7.031250000000003,-1.2312499999999993,17.563751324960347,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165980,-0.0025,RUN+LEFT+JUMP,2,146,19.959201388888907,9.099687499999993,6.90104166666667,-0.6062499999999993,17.462002539224414,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165984,2.6310809,LEFT,2,146,20.066406250000018,9.099999999999993,6.43229166666667,0.01875000000000071,17.363450399907233,,,2.6315808296203613,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165988,-0.0025,RIGHT+JUMP,2,146,20.18142361111113,9.117673611111103,6.90104166666667,1.0604166666666675,17.250906512247667,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165992,-0.0025,RUN+LEFT+JUMP,2,146,20.29427083333335,9.152708333333326,6.770833333333337,2.102083333333334,17.133456505477415,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
165996,-0.0025,RIGHT+JUMP,2,146,20.41493055555557,9.20510416666666,7.239583333333337,3.1437500000000007,17.001911627049655,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166000,-0.0025,LEFT,2,146,20.527777777777793,9.274861111111104,6.770833333333337,4.185416666666668,16.870600272920715,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166004,-0.0025,RIGHT+JUMP,2,146,20.648437500000014,9.361979166666659,7.239583333333337,5.227083333333335,16.725244146952633,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166008,-0.0025,RIGHT,2,146,20.776909722222236,9.466458333333327,7.708333333333337,6.268750000000002,16.56591815491799,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166012,-0.0025,RUN+LEFT,2,146,20.903211805555568,9.588298611111105,7.5781250000000036,7.310416666666669,16.40191843926181,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166016,1.3152875,LEFT+JUMP,2,146,21.0217013888889,9.727499999999994,7.1093750000000036,8.352083333333335,16.238647897334705,,,1.315787434577942,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166020,-0.0025,IDLE,2,146,21.138020833333343,9.884062499999994,6.9791666666666705,9.39375,16.07118901184166,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166024,1.3152905,RUN+LEFT+JUMP,2,146,21.2521701388889,10.057986111111104,6.8489583333333375,10.435416666666667,15.899874674601332,,,1.3157904148101807,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166028,-0.0025,RUN+LEFT,2,146,21.364149305555568,10.249270833333327,6.718750000000004,11.477083333333333,15.72510767843643,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166032,-0.0025,RUN+RIGHT,2,146,21.4865451388889,10.447187499999993,7.343750000000004,11.875,15.539436883801992,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166036,-0.0025,LEFT+JUMP,2,146,21.601128472222232,10.645104166666659,6.875000000000004,11.875,15.362369955814112,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166040,-0.0025,LEFT,2,146,21.707899305555564,10.843020833333325,6.406250000000004,11.875,15.194030945919955,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166044,-0.0025,JUMP,2,146,21.812500000000007,11.040937499999991,6.276041666666671,11.875,15.029220110468346,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166048,-0.0025,JUMP,2,146,21.914930555555564,11.238854166666657,6.145833333333338,11.875,14.868008975686346,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166052,2.6310778,RUN+LEFT+JUMP,2,146,22.015190972222232,11.436770833333323,6.015625000000005,11.875,14.710470555727714,,,2.6315778493881226,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166056,-0.0025,RUN+RIGHT+JUMP,2,146,22.125868055555564,11.63468749999999,6.640625000000005,11.875,14.544672235375739,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166060,-0.0025,RIGHT,2,146,22.244357638888896,11.832604166666655,7.109375000000005,11.875,14.373061079619692,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
166064,-0.0025,RIGHT,2,146,22.37065972222223,12.030520833333322,7.578125000000005,11.875,14.195621904730213,,,-0.002,0.0,0.0,0.0,-0.0005,0.0,0.0022675737272948027,0.047565024346113205,0.0,1.0,0.02947845868766308,0.16914336383342743,0.0,1.0,0.0,0.0,0.0,0.0,0.006802720949053764,0.08219758421182632,0.0,1.0,0.43291807174682617,0.484162300825119,-0.5899999737739563,1.0,0.7368420958518982,
