step,device,n_envs,rollout_wall_s,env_step_s,policy_forward_s,train_s,eval_s,sps
5701632,cpu,8,10.665269,10.651598,0.013671,12.137758,0.000000,1536.20
5718016,cpu,8,11.314005,11.296312,0.017693,12.152806,0.000000,1448.12
5734400,cpu,8,10.939113,10.921576,0.017537,12.292060,0.000000,1497.74
5750784,cpu,8,10.758106,10.743737,0.014369,12.366351,0.000000,1522.94
5767168,cpu,8,18.425063,18.403503,0.021560,12.183747,7.408627,889.22
5783552,cpu,8,11.079801,11.065757,0.014044,12.292698,0.000000,1478.73
5799936,cpu,8,11.106305,11.092649,0.013656,12.279982,0.000000,1475.20
5816320,cpu,8,10.850526,10.835038,0.015488,12.266242,0.000000,1509.97
5832704,cpu,8,10.909920,10.896152,0.013767,12.286234,0.000000,1501.75
5849088,cpu,8,18.770383,18.754012,0.016372,12.294084,7.500713,872.86
5865472,cpu,8,10.837669,10.819620,0.018049,12.184041,0.000000,1511.76
5881856,cpu,8,10.814873,10.799027,0.015846,12.147220,0.000000,1514.95
5898240,cpu,8,10.910437,10.896509,0.013928,12.134919,0.000000,1501.68
5914624,cpu,8,10.924610,10.910543,0.014067,12.057985,0.000000,1499.73
5931008,cpu,8,12.909562,12.895888,0.013673,12.272122,1.926567,1269.14
5947392,cpu,8,11.657308,11.640381,0.016927,12.270278,0.000000,1405.47
5963776,cpu,8,11.647834,11.629444,0.018390,12.233072,0.000000,1406.61
5980160,cpu,8,11.207599,11.192403,0.015197,12.386350,0.000000,1461.87
5996544,cpu,8,11.133221,11.119297,0.013924,12.403456,0.000000,1471.63
6012928,cpu,8,14.609695,14.595906,0.013788,12.268424,2.939865,1121.45
6029312,cpu,8,11.540737,11.526791,0.013946,12.540534,0.000000,1419.67
6045696,cpu,8,11.294116,11.280360,0.013755,12.080229,0.000000,1450.67
6062080,cpu,8,11.455058,11.441311,0.013747,12.074085,0.000000,1430.29
6078464,cpu,8,11.190447,11.176407,0.014041,12.118329,0.000000,1464.11
6094848,cpu,8,27.358630,27.342514,0.016116,12.201708,16.292616,598.86
6111232,cpu,8,11.040091,11.026315,0.013775,12.193370,0.000000,1484.05
6127616,cpu,8,11.121457,11.107577,0.013880,12.260745,0.000000,1473.19
6144000,cpu,8,11.058565,11.044578,0.013987,12.348477,0.000000,1481.57
6160384,cpu,8,19.858856,19.845485,0.013371,12.215889,8.517949,825.02
6176768,cpu,8,11.408842,11.392506,0.016336,12.138522,0.000000,1436.08
6193152,cpu,8,11.275533,11.260771,0.014763,12.247822,0.000000,1453.06
6209536,cpu,8,11.460666,11.444308,0.016358,12.325707,0.000000,1429.59
6225920,cpu,8,11.151615,11.137675,0.013941,12.105385,0.000000,1469.20
6242304,cpu,8,14.043832,14.029461,0.014371,12.233523,2.942993,1166.63
6258688,cpu,8,11.322365,11.308776,0.013589,12.108770,0.000000,1447.05
6275072,cpu,8,11.614368,11.595523,0.018846,12.010547,0.000000,1410.67
6291456,cpu,8,11.697746,11.683951,0.013795,12.202773,0.000000,1400.61
6307840,cpu,8,11.833101,11.819111,0.013990,12.297778,0.000000,1384.59
6324224,cpu,8,21.875365,21.855255,0.020110,12.323721,10.558839,748.97
6340608,cpu,8,11.249167,11.235565,0.013602,12.137118,0.000000,1456.46
6356992,cpu,8,11.050753,11.036943,0.013810,11.942386,0.000000,1482.61
6373376,cpu,8,10.664425,10.650497,0.013928,12.278353,0.000000,1536.32
6389760,cpu,8,10.950039,10.936173,0.013866,12.172003,0.000000,1496.25
6406144,cpu,8,21.087536,21.066762,0.020774,12.274647,9.559422,776.95
6422528,cpu,8,11.107522,11.093655,0.013868,12.146676,0.000000,1475.04
6438912,cpu,8,11.406465,11.390928,0.015537,12.363045,0.000000,1436.38
6455296,cpu,8,11.118048,11.103390,0.014658,12.238746,0.000000,1473.64
6471680,cpu,8,10.983786,10.969891,0.013895,12.206020,0.000000,1491.65
6488064,cpu,8,12.929842,12.913835,0.016006,12.185967,1.960049,1267.15
6504448,cpu,8,10.781925,10.767879,0.014046,12.170368,0.000000,1519.58
6520832,cpu,8,10.891496,10.877667,0.013828,12.256860,0.000000,1504.29
6537216,cpu,8,11.345204,11.326960,0.018245,12.235951,0.000000,1444.13
6553600,cpu,8,11.560185,11.545924,0.014261,12.325730,0.000000,1417.28
6569984,cpu,8,13.571398,13.554933,0.016465,12.406952,1.926478,1207.24
6586368,cpu,8,10.903614,10.881895,0.021718,12.362461,0.000000,1502.62
6602752,cpu,8,10.698654,10.683036,0.015619,12.137824,0.000000,1531.41
6619136,cpu,8,10.786423,10.772035,0.014388,12.136605,0.000000,1518.95
6635520,cpu,8,11.243154,11.229177,0.013976,12.453027,0.000000,1457.24
6651904,cpu,8,24.438001,24.423495,0.014506,12.668140,13.126769,670.43
6668288,cpu,8,11.071042,11.057414,0.013628,12.092878,0.000000,1479.90
6684672,cpu,8,10.682456,10.668614,0.013842,12.082302,0.000000,1533.73
6701056,cpu,8,10.773885,10.759706,0.014179,12.209620,0.000000,1520.71
6717440,cpu,8,11.391614,11.377805,0.013809,12.167298,0.000000,1438.25
6733824,cpu,8,13.086593,13.071778,0.014814,12.317467,1.917391,1251.97
6750208,cpu,8,11.525378,11.506777,0.018601,12.347153,0.000000,1421.56
6766592,cpu,8,11.223388,11.209550,0.013837,12.152599,0.000000,1459.81
6782976,cpu,8,10.552150,10.538378,0.013773,12.403511,0.000000,1552.67
6799360,cpu,8,10.868957,10.853208,0.015749,12.013692,0.000000,1507.41
6815744,cpu,8,16.643038,16.626610,0.016428,11.921935,5.427035,984.44
6832128,cpu,8,10.715320,10.701569,0.013751,12.234259,0.000000,1529.03
6848512,cpu,8,10.680772,10.666298,0.014474,12.220181,0.000000,1533.97
6864896,cpu,8,11.031711,11.013729,0.017982,12.278495,0.000000,1485.17
6881280,cpu,8,25.198674,25.177676,0.020998,12.195628,13.886448,650.19
6897664,cpu,8,10.937911,10.922677,0.015234,12.092211,0.000000,1497.91
6914048,cpu,8,10.930814,10.914663,0.016151,11.935819,0.000000,1498.88
6930432,cpu,8,10.785135,10.766724,0.018411,12.279541,0.000000,1519.13
6946816,cpu,8,10.864786,10.850670,0.014116,12.215147,0.000000,1507.99
6963200,cpu,8,33.613820,33.598006,0.015814,12.239133,22.573106,487.42
6979584,cpu,8,10.464932,10.445227,0.019706,12.300858,0.000000,1565.61
6995968,cpu,8,10.967867,10.949779,0.018088,12.195656,0.000000,1493.82
7012352,cpu,8,11.255950,11.242332,0.013618,12.114543,0.000000,1455.59
7028736,cpu,8,11.001020,10.985217,0.015804,12.186445,0.000000,1489.32
7045120,cpu,8,85.632284,85.616147,0.016137,12.269705,74.920868,191.33
7061504,cpu,8,10.783925,10.762508,0.021418,12.096766,0.000000,1519.30
7077888,cpu,8,10.855669,10.841940,0.013729,12.275797,0.000000,1509.26
7094272,cpu,8,10.891075,10.873363,0.017712,12.351685,0.000000,1504.35
7110656,cpu,8,11.113067,11.093711,0.019356,12.097195,0.000000,1474.30
7127040,cpu,8,21.307571,21.293551,0.014020,12.227710,10.063466,768.93
7143424,cpu,8,11.037669,11.022999,0.014670,12.078315,0.000000,1484.37
7159808,cpu,8,11.371488,11.357794,0.013694,12.128218,0.000000,1440.80
7176192,cpu,8,11.352046,11.335402,0.016644,12.231703,0.000000,1443.26
7192576,cpu,8,11.071492,11.051798,0.019694,12.170664,0.000000,1479.84
7208960,cpu,8,58.265964,58.251771,0.014193,12.020189,47.217526,281.19
7225344,cpu,8,11.589703,11.575308,0.014395,12.192887,0.000000,1413.67
7241728,cpu,8,11.283304,11.269345,0.013960,12.031548,0.000000,1452.06
7258112,cpu,8,11.267913,11.252531,0.015382,12.262938,0.000000,1454.04
7274496,cpu,8,11.061035,11.047367,0.013668,12.146283,0.000000,1481.24
7290880,cpu,8,25.185533,25.162377,0.023157,12.293614,13.939833,650.53
7307264,cpu,8,11.131519,11.117559,0.013961,12.183595,0.000000,1471.86
7323648,cpu,8,11.065198,11.050643,0.014555,12.308536,0.000000,1480.68
7340032,cpu,8,11.372407,11.358783,0.013624,12.180687,0.000000,1440.68
7356416,cpu,8,11.167588,11.151501,0.016087,12.283948,0.000000,1467.10
7372800,cpu,8,13.269420,13.255659,0.013761,12.227301,2.001480,1234.72
7389184,cpu,8,10.908943,10.895112,0.013831,12.226905,0.000000,1501.89
7405568,cpu,8,11.024823,11.010268,0.014555,12.109932,0.000000,1486.10
7421952,cpu,8,11.401229,11.383059,0.018169,12.192060,0.000000,1437.04
7438336,cpu,8,11.155306,11.140812,0.014494,12.099201,0.000000,1468.72
7454720,cpu,8,20.634743,20.620202,0.014541,12.108991,9.954277,794.00
7471104,cpu,8,10.966027,10.944671,0.021357,12.169538,0.000000,1494.07
7487488,cpu,8,10.899833,10.885834,0.013999,12.347095,0.000000,1503.14
7503872,cpu,8,10.960228,10.946405,0.013823,12.411960,0.000000,1494.86
7520256,cpu,8,37.959367,37.942113,0.017254,12.115950,26.622168,431.62
7536640,cpu,8,11.299766,11.285169,0.014596,12.266816,0.000000,1449.94
7553024,cpu,8,11.350103,11.334200,0.015903,12.295114,0.000000,1443.51
7569408,cpu,8,10.421753,10.407999,0.013754,12.284315,0.000000,1572.10
7585792,cpu,8,10.551390,10.536925,0.014465,12.130495,0.000000,1552.78
7602176,cpu,8,16.078286,16.064323,0.013964,12.251111,5.169225,1019.01
7618560,cpu,8,11.114328,11.100145,0.014183,12.230825,0.000000,1474.13
7634944,cpu,8,10.782905,10.768884,0.014021,12.282709,0.000000,1519.44
7651328,cpu,8,11.046704,11.033096,0.013607,12.234920,0.000000,1483.16
7667712,cpu,8,11.469846,11.453485,0.016361,12.203114,0.000000,1428.44
7684096,cpu,8,37.009214,36.995291,0.013924,12.220800,25.906316,442.70
7700480,cpu,8,10.687599,10.671818,0.015781,12.205042,0.000000,1532.99
7716864,cpu,8,10.660632,10.646578,0.014054,12.175612,0.000000,1536.87
7733248,cpu,8,10.703245,10.689230,0.014016,11.961318,0.000000,1530.75
7749632,cpu,8,11.056526,11.042827,0.013698,12.191522,0.000000,1481.84
7766016,cpu,8,34.582208,34.568168,0.014040,12.182594,23.622068,473.77
7782400,cpu,8,11.310453,11.296075,0.014378,12.141173,0.000000,1448.57
7798784,cpu,8,11.358050,11.341251,0.016799,12.275538,0.000000,1442.50
7815168,cpu,8,11.323020,11.309198,0.013822,12.377648,0.000000,1446.96
7831552,cpu,8,11.587789,11.571423,0.016366,12.279224,0.000000,1413.90
7847936,cpu,8,15.771824,15.757732,0.014092,12.239345,4.198602,1038.81
7864320,cpu,8,11.410671,11.396456,0.014215,12.453766,0.000000,1435.85
7880704,cpu,8,11.010978,10.997077,0.013901,12.333596,0.000000,1487.97
7897088,cpu,8,11.364081,11.348279,0.015802,12.297071,0.000000,1441.74
7913472,cpu,8,11.467949,11.454116,0.013833,12.314892,0.000000,1428.68
7929856,cpu,8,32.461762,32.440682,0.021080,12.321312,20.837655,504.72
7946240,cpu,8,11.437322,11.418280,0.019043,12.109375,0.000000,1432.50
7962624,cpu,8,11.013688,10.999494,0.014193,12.212672,0.000000,1487.60
7979008,cpu,8,10.968860,10.951621,0.017239,12.250629,0.000000,1493.68
7995392,cpu,8,11.042735,11.021184,0.021551,12.177633,0.000000,1483.69
8011776,cpu,8,21.160085,21.145694,0.014391,12.120847,9.490595,774.29
